Transport code output file.

Total source generations: 31
Right leakage: 1.20664e+10 neutrons, 0.302419%
Left leakage : 1.20664e+10 neutrons, 0.302419%

_____Total Flux_____
dist | flux
4.56252 3.2308e+10
4.57752 3.23559e+10
4.59252 3.24035e+10
4.60752 3.24507e+10
4.62252 3.24975e+10
4.63752 3.2544e+10
4.65252 3.259e+10
4.66752 3.26357e+10
4.68252 3.2681e+10
4.69752 3.27259e+10
4.71252 3.27704e+10
4.72752 3.28146e+10
4.74252 3.28584e+10
4.75752 3.29018e+10
4.77252 3.29448e+10
4.78752 3.29874e+10
4.80252 3.30297e+10
4.81752 3.30715e+10
4.83253 3.3113e+10
4.84753 3.31541e+10
4.86253 3.31949e+10
4.87753 3.32352e+10
4.89253 3.32752e+10
4.90753 3.33148e+10
4.92253 3.3354e+10
4.93753 3.33929e+10
4.95253 3.34313e+10
4.96753 3.34694e+10
4.98253 3.35071e+10
4.99753 3.35445e+10
5.01253 3.35814e+10
5.02753 3.3618e+10
5.04253 3.36542e+10
5.05753 3.369e+10
5.07253 3.37255e+10
5.08753 3.37605e+10
5.10253 3.37952e+10
5.11753 3.38296e+10
5.13253 3.38635e+10
5.14753 3.38971e+10
5.16253 3.39303e+10
5.17753 3.39631e+10
5.19253 3.39955e+10
5.20753 3.40276e+10
5.22253 3.40593e+10
5.23753 3.40906e+10
5.25253 3.41215e+10
5.26754 3.41521e+10
5.28254 3.41823e+10
5.29754 3.42121e+10
5.31254 3.42415e+10
5.32754 3.42706e+10
5.34254 3.42993e+10
5.35754 3.43276e+10
5.37254 3.43555e+10
5.38754 3.43831e+10
5.40254 3.44102e+10
5.41754 3.44371e+10
5.43254 3.44635e+10
5.44754 3.44895e+10
5.46254 3.45152e+10
5.47754 3.45405e+10
5.49254 3.45655e+10
5.50754 3.459e+10
5.52254 3.46142e+10
5.53754 3.4638e+10
5.55254 3.46614e+10
5.56754 3.46845e+10
5.58254 3.47072e+10
5.59754 3.47295e+10
5.61254 3.47514e+10
5.62754 3.4773e+10
5.64254 3.47941e+10
5.65754 3.48149e+10
5.67254 3.48353e+10
5.68754 3.48554e+10
5.70255 3.48751e+10
5.71755 3.48944e+10
5.73255 3.49133e+10
5.74755 3.49318e+10
5.76255 3.495e+10
5.77755 3.49678e+10
5.79255 3.49852e+10
5.80755 3.50022e+10
5.82255 3.50189e+10
5.83755 3.50352e+10
5.85255 3.50511e+10
5.86755 3.50666e+10
5.88255 3.50818e+10
5.89755 3.50966e+10
5.91255 3.5111e+10
5.92755 3.5125e+10
5.94255 3.51386e+10
5.95755 3.51519e+10
5.97255 3.51648e+10
5.98755 3.51773e+10
6.02005 3.52039e+10
6.07005 3.5245e+10
6.12005 3.52869e+10
6.17005 3.53294e+10
6.22005 3.53727e+10
6.27005 3.54166e+10
6.32005 3.54613e+10
6.37005 3.55066e+10
6.42005 3.55526e+10
6.47005 3.55992e+10
6.52005 3.56465e+10
6.57005 3.56945e+10
6.62005 3.57431e+10
6.67005 3.57924e+10
6.72005 3.58424e+10
6.77005 3.58929e+10
6.82006 3.59441e+10
6.87006 3.5996e+10
6.92006 3.60485e+10
6.97006 3.61016e+10
7.02006 3.61553e+10
7.07006 3.62096e+10
7.12006 3.62646e+10
7.17006 3.63202e+10
7.22006 3.63764e+10
7.27006 3.64332e+10
7.32006 3.64907e+10
7.37006 3.65487e+10
7.42006 3.66074e+10
7.47006 3.66667e+10
7.52006 3.67266e+10
7.57006 3.67871e+10
7.62006 3.68482e+10
7.67006 3.691e+10
7.72006 3.69724e+10
7.77006 3.70354e+10
7.82006 3.70991e+10
7.87006 3.71633e+10
7.92006 3.72283e+10
7.97006 3.72938e+10
8.02006 3.73601e+10
8.07006 3.74269e+10
8.12006 3.74945e+10
8.17006 3.75627e+10
8.22006 3.76316e+10
8.27006 3.77011e+10
8.32006 3.77714e+10
8.37005 3.78423e+10
8.42005 3.7914e+10
8.47005 3.79863e+10
8.52005 3.80594e+10
8.57005 3.81332e+10
8.62005 3.82077e+10
8.67005 3.8283e+10
8.72005 3.8359e+10
8.77005 3.84358e+10
8.82005 3.85134e+10
8.87005 3.85917e+10
8.92005 3.86708e+10
8.97005 3.87507e+10
9.00254 3.88029e+10
9.01754 3.88267e+10
9.03254 3.88502e+10
9.04754 3.88733e+10
9.06254 3.8896e+10
9.07754 3.89184e+10
9.09254 3.89404e+10
9.10754 3.8962e+10
9.12254 3.89833e+10
9.13754 3.90042e+10
9.15254 3.90247e+10
9.16754 3.90449e+10
9.18254 3.90647e+10
9.19754 3.90841e+10
9.21254 3.91032e+10
9.22754 3.91218e+10
9.24253 3.91402e+10
9.25753 3.91582e+10
9.27253 3.91757e+10
9.28753 3.9193e+10
9.30253 3.92098e+10
9.31753 3.92263e+10
9.33253 3.92425e+10
9.34753 3.92582e+10
9.36253 3.92736e+10
9.37753 3.92887e+10
9.39253 3.93033e+10
9.40753 3.93177e+10
9.42253 3.93316e+10
9.43753 3.93452e+10
9.45253 3.93584e+10
9.46753 3.93712e+10
9.48252 3.93837e+10
9.49752 3.93958e+10
9.51252 3.94076e+10
9.52752 3.9419e+10
9.54252 3.943e+10
9.55752 3.94407e+10
9.57252 3.9451e+10
9.58752 3.9461e+10
9.60252 3.94705e+10
9.61752 3.94798e+10
9.63252 3.94886e+10
9.64752 3.94971e+10
9.66252 3.95053e+10
9.67752 3.9513e+10
9.69252 3.95204e+10
9.70752 3.95275e+10
9.72252 3.95342e+10
9.73751 3.95405e+10
9.75251 3.95464e+10
9.76751 3.9552e+10
9.78251 3.95573e+10
9.79751 3.95621e+10
9.81251 3.95667e+10
9.82751 3.95708e+10
9.84251 3.95746e+10
9.85751 3.95781e+10
9.87251 3.95811e+10
9.88751 3.95838e+10
9.90251 3.95862e+10
9.91751 3.95882e+10
9.93251 3.95898e+10
9.94751 3.9591e+10
9.96251 3.95919e+10
9.9775 3.95925e+10
9.9925 3.95927e+10
10.0075 3.95925e+10
10.0225 3.95919e+10
10.0375 3.9591e+10
10.0525 3.95898e+10
10.0675 3.95882e+10
10.0825 3.95862e+10
10.0975 3.95838e+10
10.1125 3.95811e+10
10.1275 3.9578e+10
10.1425 3.95746e+10
10.1575 3.95708e+10
10.1725 3.95667e+10
10.1875 3.95621e+10
10.2025 3.95573e+10
10.2175 3.9552e+10
10.2325 3.95464e+10
10.2475 3.95405e+10
10.2625 3.95342e+10
10.2775 3.95275e+10
10.2925 3.95204e+10
10.3075 3.9513e+10
10.3225 3.95052e+10
10.3375 3.94971e+10
